HAULJOIN,CRUISE,VESSEL,HAUL,GIS_STATION,SPECIES_CODE,SEX,LENGTH,WIDTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,WEIGHT,CHELA_HEIGHT,COMMENTS
-2879,200701,88,21,H-14,69322,2,117.7,,3,3,2,4,974,,
-2879,200701,88,21,H-14,69322,2,118.1,,3,3,2,2,1268,,
-2879,200701,88,21,H-14,69322,2,144.1,,3,3,2,5,2116,,
-2879,200701,88,21,H-14,69322,2,140.5,,3,3,2,5,2084,,
-2879,200701,88,21,H-14,69322,2,122,,3,3,2,6,1380,,
-2879,200701,88,21,H-14,69322,2,100.5,,4,0,4,1,1034,,
-2879,200701,88,21,H-14,69322,2,108.8,,3,0,4,1,998,,
-2879,200701,88,21,H-14,69322,2,113.6,,3,0,4,1,1158,,
-2880,200701,88,22,G-14,69322,1,133.2,,2,,,,2088,42,
-2880,200701,88,22,G-14,69322,1,144.6,,3,,,,2238,44.7,
-2880,200701,88,22,G-14,69322,2,110,,3,3,2,6,1144,,
-2880,200701,88,22,G-14,69322,2,113,,3,3,2,2,1108,,
-2880,200701,88,22,G-14,69322,2,110.1,,3,3,2,2,1148,,
-2880,200701,88,22,G-14,69322,2,115.9,,3,0,4,1,1366,,
-2880,200701,88,22,G-14,69322,2,134.2,,3,3,2,6,1758,,
-2880,200701,88,22,G-14,69322,2,109,,3,0,4,1,1070,,
-2880,200701,88,22,G-14,69322,2,116.9,,3,3,2,5,1220,,
-2880,200701,88,22,G-14,69322,2,117.4,,3,0,4,1,1296,,
-2880,200701,88,22,G-14,69322,2,108.4,,4,0,4,1,932,,
-2880,200701,88,22,G-14,69322,2,140.1,,4,0,4,1,1658,,
-2880,200701,88,22,G-14,69322,2,139.1,,4,0,4,1,1898,,
-2880,200701,88,22,G-14,69322,2,119.6,,4,0,4,1,1300,,
-2880,200701,88,22,G-14,69322,2,134.3,,4,0,4,1,1838,,
-2880,200701,88,22,G-14,69322,2,121.1,,4,0,4,1,1258,,
-2880,200701,88,22,G-14,69322,2,97.2,,2,0,0,1,626,,
-2881,200701,88,23,F-14,69322,1,123.4,,2,,,,1500,41.5,
-2881,200701,88,23,F-14,69322,1,103.4,,2,,,,852,32,
-2881,200701,88,23,F-14,69322,1,104,,2,,,,824,25.4,
-2881,200701,88,23,F-14,69322,1,143.2,,3,,,,2564,49.1,
-2881,200701,88,23,F-14,69322,1,149.6,,3,,,,2632,49.3,
-2881,200701,88,23,F-14,69322,1,127.8,,2,,,,1628,35,
-2881,200701,88,23,F-14,69322,1,50,,2,,,,102,16.5,
-2881,200701,88,23,F-14,69322,1,108.3,,2,,,,1016,35.6,
-2881,200701,88,23,F-14,69322,2,125,,3,0,4,1,1536,,
-2881,200701,88,23,F-14,69322,2,127.1,,2,2,1,6,1474,,
-4033,200801,88,3,H-15,69322,2,106,,3,6,2,6,1080,,
-4033,200801,88,3,H-15,69322,2,129.7,,3,6,2,4,1462,,
-4033,200801,88,3,H-15,69322,2,136.4,,3,6,2,6,1852,,
-4033,200801,88,3,H-15,69322,2,124.5,,3,6,2,6,1392,,
-4033,200801,88,3,H-15,69322,2,133.3,,3,6,2,6,1664,,
-4033,200801,88,3,H-15,69322,2,95.2,,3,6,2,5,824,,
-4033,200801,88,3,H-15,69322,2,108.8,,3,6,2,6,1032,,
-4035,200801,88,5,K-14,69322,2,143.6,,3,0,4,1,1828,,
-4036,200801,88,6,K-13,69322,2,99.8,,3,6,2,6,842,,
-4036,200801,88,6,K-13,69322,2,135.9,,3,6,2,5,1838,,
-4036,200801,88,6,K-13,69322,2,15.1,,2,0,0,0,6,,
-4037,200801,88,7,J-13,69322,2,159.4,,3,6,2,6,2366,,
-4037,200801,88,7,J-13,69322,2,128.2,,3,6,2,6,1642,,
-4037,200801,88,7,J-13,69322,2,101.2,,2,2,1,5,770,,
-4037,200801,88,7,J-13,69322,2,126.6,,3,6,2,6,1548,,
-4037,200801,88,7,J-13,69322,2,128,,3,3,2,6,1828,,
-4037,200801,88,7,J-13,69322,2,89.4,,2,2,1,5,522,,
-4037,200801,88,7,J-13,69322,2,74.9,,2,0,0,0,306,,
-4037,200801,88,7,J-13,69322,2,86.8,,2,0,0,1,462,,
-4038,200801,88,8,I-13,69322,2,119.7,,3,0,4,1,1396,,
-4038,200801,88,8,I-13,69322,2,95.8,,3,6,2,6,732,,
-4038,200801,88,8,I-13,69322,2,102,,3,6,2,6,930,,
-4038,200801,88,8,I-13,69322,2,74.7,,2,0,0,0,262,,
-4038,200801,88,8,I-13,69322,2,104.3,,3,6,2,6,1240,,
-4039,200801,88,9,H-13,69322,2,103.9,,3,0,4,1,894,,
-4039,200801,88,9,H-13,69322,2,107.4,,3,0,4,1,930,,
-4039,200801,88,9,H-13,69322,2,86.8,,2,0,0,0,474,,
-4039,200801,88,9,H-13,69322,2,127.5,,3,6,2,6,1504,,
-4039,200801,88,9,H-13,69322,2,120.8,,3,6,2,6,1472,,
-4039,200801,88,9,H-13,69322,2,97.9,,2,3,1,5,722,,
-4039,200801,88,9,H-13,69322,2,91.6,,2,0,0,0,568,,
-4039,200801,88,9,H-13,69322,2,132.1,,3,3,2,2,1408,,
-4039,200801,88,9,H-13,69322,2,98.2,,3,6,2,4,738,,
-4039,200801,88,9,H-13,69322,2,80,,2,0,0,0,368,,
-4039,200801,88,9,H-13,69322,2,99.2,,3,6,2,6,798,,
-4039,200801,88,9,H-13,69322,2,94.7,,2,2,1,5,730,,
-4039,200801,88,9,H-13,69322,2,91.6,,3,6,2,6,754,,
-4040,200801,88,10,G-13,69322,2,93.7,,3,6,2,6,732,,
-4040,200801,88,10,G-13,69322,2,92.6,,3,6,2,6,690,,
-4040,200801,88,10,G-13,69322,2,94.7,,3,6,2,4,732,,
-4040,200801,88,10,G-13,69322,2,114.7,,3,0,4,1,1012,,
-4040,200801,88,10,G-13,69322,2,114.8,,3,0,4,1,1106,,
-4040,200801,88,10,G-13,69322,2,111.1,,3,6,2,6,1176,,
-4040,200801,88,10,G-13,69322,2,141.9,,3,6,2,6,1832,,
-4040,200801,88,10,G-13,69322,2,131,,3,0,4,1,1530,,
-4041,200801,88,11,F-12,69322,2,100,,3,6,2,6,894,,
-4041,200801,88,11,F-12,69322,2,98.8,,3,6,2,4,824,,
-4041,200801,88,11,F-12,69322,2,97.9,,3,0,4,1,556,,
-4041,200801,88,11,F-12,69322,2,119.5,,3,0,4,1,1398,,
-4041,200801,88,11,F-12,69322,2,132.2,,3,0,4,1,1640,,
-4041,200801,88,11,F-12,69322,2,114.7,,3,0,4,1,1194,,
-4429,200801,88,195,I-13,69322,2,103.7,,2,3,1,5,878,,
-4429,200801,88,195,I-13,69322,2,130,,2,2,1,4,1474,,
-4429,200801,88,195,I-13,69322,2,116.5,,2,2,1,5,1034,,
-4429,200801,88,195,I-13,69322,2,106.3,,2,2,1,5,828,,
-4429,200801,88,195,I-13,69322,2,125.6,,2,3,1,5,1258,,
-4429,200801,88,195,I-13,69322,2,118.1,,2,3,1,5,1124,,
-4430,200801,88,196,H-13,69322,1,118.5,,2,,,,1228,32.6,
-4430,200801,88,196,H-13,69322,1,170,,4,,,,4120,57.8,
-4430,200801,88,196,H-13,69322,1,102.1,,2,,,,898,15.7,
-4430,200801,88,196,H-13,69322,1,112.8,,2,,,,1246,38.5,
-4430,200801,88,196,H-13,69322,1,107.8,,2,,,,984,31.5,
-4430,200801,88,196,H-13,69322,2,127.2,,2,2,1,5,1430,,
-4430,200801,88,196,H-13,69322,2,102.9,,2,2,1,5,860,,
-4430,200801,88,196,H-13,69322,2,114.7,,2,2,1,5,1070,,
-4430,200801,88,196,H-13,69322,2,99.4,,2,2,1,5,762,,
-4430,200801,88,196,H-13,69322,2,115.9,,2,2,1,5,1076,,
-4430,200801,88,196,H-13,69322,2,117.7,,2,2,1,6,1094,,
-4430,200801,88,196,H-13,69322,2,103.9,,2,2,1,5,924,,
-4430,200801,88,196,H-13,69322,2,133.4,,2,3,1,5,1504,,
-4431,200801,88,197,G-13,69322,2,97.1,,2,2,1,5,688,,
-4431,200801,88,197,G-13,69322,2,100.5,,2,3,1,5,742,,
-4431,200801,88,197,G-13,69322,2,106.9,,2,2,1,4,870,,
-4431,200801,88,197,G-13,69322,2,105.6,,2,2,1,5,884,,
-4431,200801,88,197,G-13,69322,2,137.8,,2,2,1,5,1778,,
-4431,200801,88,197,G-13,69322,2,125.9,,2,2,1,5,1368,,
-4431,200801,88,197,G-13,69322,2,125.9,,2,2,1,5,1368,,
-4431,200801,88,197,G-13,69322,2,143.3,,2,2,1,5,1682,,
-4431,200801,88,197,G-13,69322,2,130.7,,2,2,1,5,1154,,
-4432,200801,88,198,F-13,69322,2,121.8,,2,2,1,6,1338,,
-4432,200801,88,198,F-13,69322,2,96.9,,2,5,1,6,652,,
-4432,200801,88,198,F-13,69322,2,113.3,,2,2,1,5,1022,,
-4432,200801,88,198,F-13,69322,2,135,,2,2,1,5,1668,,
-4432,200801,88,198,F-13,69322,2,130.9,,2,2,1,6,1468,,
-4432,200801,88,198,F-13,69322,2,127.9,,2,2,1,6,1262,,
-4432,200801,88,198,F-13,69322,2,112.6,,3,0,0,1,1018,,
-4432,200801,88,198,F-13,69322,2,139.7,,2,2,1,6,1508,,
-4433,200801,88,199,E-12,69322,2,101.8,,2,2,1,5,836,,
-4433,200801,88,199,E-12,69322,2,97.5,,2,3,1,5,716,,
-4433,200801,88,199,E-12,69322,2,108.2,,2,3,1,5,918,,
-4433,200801,88,199,E-12,69322,2,101.6,,2,3,1,6,886,,
-4433,200801,88,199,E-12,69322,2,107.7,,2,3,1,5,1026,,
-4433,200801,88,199,E-12,69322,2,97.1,,2,3,1,6,700,,
-4433,200801,88,199,E-12,69322,2,124.8,,2,2,1,6,1292,,
-4433,200801,88,199,E-12,69322,2,124.8,,2,2,1,6,1292,,
-4434,200801,88,200,F-12,69322,2,111.7,,2,5,1,6,1086,,
-4434,200801,88,200,F-12,69322,2,113.5,,2,3,1,6,1064,,
-4434,200801,88,200,F-12,69322,2,102.4,,2,3,1,5,896,,
-4434,200801,88,200,F-12,69322,2,104.2,,2,3,1,6,794,,
-4434,200801,88,200,F-12,69322,2,103,,2,3,1,5,818,,
-4434,200801,88,200,F-12,69322,2,118.8,,2,3,1,5,1140,,
-4434,200801,88,200,F-12,69322,2,97.8,,2,5,1,5,712,,
-4434,200801,88,200,F-12,69322,2,126.3,,2,2,1,6,1830,,
-4435,200801,88,201,G-12,69322,2,145.2,,2,2,1,5,1844,,
-4436,200801,88,202,H-12,69322,2,116.1,,2,2,1,5,1042,,
-4436,200801,88,202,H-12,69322,2,95.7,,2,3,1,5,652,,
-4436,200801,88,202,H-12,69322,2,128.6,,2,2,1,5,1314,,
-4436,200801,88,202,H-12,69322,2,131.2,,2,2,1,5,1386,,
-4436,200801,88,202,H-12,69322,2,112.8,,2,5,1,5,910,,
-4436,200801,88,202,H-12,69322,2,99.7,,2,5,1,5,740,,
-4436,200801,88,202,H-12,69322,2,105.5,,2,3,1,6,872,,
-4436,200801,88,202,H-12,69322,2,134.7,,2,2,1,5,1754,,
-4437,200801,88,203,I-12,69322,2,109.9,,2,5,1,6,892,,
-4437,200801,88,203,I-12,69322,2,121.6,,2,2,1,5,1108,,
-4437,200801,88,203,I-12,69322,2,134.2,,2,2,1,5,1586,,
-4438,200801,88,204,I-11,69322,2,105.3,,2,5,1,6,902,,
-4438,200801,88,204,I-11,69322,2,123.7,,2,2,1,5,1314,,
-4438,200801,88,204,I-11,69322,2,119.5,,2,2,1,5,1142,,
-4438,200801,88,204,I-11,69322,2,97.4,,2,2,1,6,726,,
-4438,200801,88,204,I-11,69322,2,111.1,,2,2,1,5,898,,
-4438,200801,88,204,I-11,69322,2,89.6,,2,0,0,0,468,,
-4438,200801,88,204,I-11,69322,2,87.7,,2,0,0,0,490,,
-4438,200801,88,204,I-11,69322,2,92.9,,2,2,1,5,614,,
-4439,200801,88,205,H-11,69322,2,102.8,,2,3,1,6,702,,
-4439,200801,88,205,H-11,69322,2,86.7,,2,0,0,0,424,,
-4439,200801,88,205,H-11,69322,2,100.3,,2,3,1,6,846,,
-4439,200801,88,205,H-11,69322,2,106.9,,2,2,1,6,846,,
-4439,200801,88,205,H-11,69322,2,129.2,,2,2,1,5,1392,,
-4439,200801,88,205,H-11,69322,2,104,,2,2,1,5,1098,,
-4439,200801,88,205,H-11,69322,2,74.7,,2,0,0,0,292,,
-4439,200801,88,205,H-11,69322,2,118.4,,3,0,0,1,1112,,
-4440,200801,88,206,H-10,69322,2,97.5,,2,5,1,5,742,,
-4440,200801,88,206,H-10,69322,2,125.3,,2,2,1,6,1536,,
-4440,200801,88,206,H-10,69322,2,135.1,,2,5,1,5,1638,,
-4440,200801,88,206,H-10,69322,2,123.8,,2,5,1,5,1262,,
-4440,200801,88,206,H-10,69322,2,103.3,,2,2,1,5,758,,
-4440,200801,88,206,H-10,69322,2,80.9,,2,0,0,0,402,,
-4440,200801,88,206,H-10,69322,2,103.5,,2,2,1,6,850,,
-4440,200801,88,206,H-10,69322,2,97.2,,2,5,1,6,758,,
-4441,200801,88,207,H-09,69322,2,102,,2,3,1,5,678,,
-4441,200801,88,207,H-09,69322,2,108.8,,2,2,1,5,972,,
-4441,200801,88,207,H-09,69322,2,134.6,,2,2,1,5,1442,,
-4441,200801,88,207,H-09,69322,2,97.3,,2,3,1,6,736,,
-4441,200801,88,207,H-09,69322,2,124.9,,2,3,1,5,1210,,
-4441,200801,88,207,H-09,69322,2,92.2,,2,2,1,5,512,,
-4441,200801,88,207,H-09,69322,2,129.6,,2,2,1,5,1584,,
-4441,200801,88,207,H-09,69322,2,113.8,,2,2,1,5,966,,
-4442,200801,88,208,H-08,69322,2,143.5,,2,5,1,5,1772,,
-4442,200801,88,208,H-08,69322,2,122,,2,2,1,5,1340,,
-4442,200801,88,208,H-08,69322,2,90.3,,2,2,1,5,814,,
-4444,200801,88,210,G-09,69322,2,113.7,,2,2,1,5,1136,,
-4444,200801,88,210,G-09,69322,2,106.1,,2,3,1,5,992,,
-4444,200801,88,210,G-09,69322,2,107.5,,2,5,1,6,1040,,
-4444,200801,88,210,G-09,69322,2,95.8,,2,2,1,5,680,,
-4445,200801,88,211,G-10,69322,2,102,,2,3,1,6,812,,
-4445,200801,88,211,G-10,69322,2,104.8,,2,3,1,5,836,,
-4445,200801,88,211,G-10,69322,2,97.1,,2,3,1,5,764,,
-4445,200801,88,211,G-10,69322,2,125.7,,2,2,1,5,1296,,
-4446,200801,88,212,G-11,69322,2,101.3,,2,2,1,6,738,,
-4446,200801,88,212,G-11,69322,2,95.4,,2,2,1,5,674,,
-4446,200801,88,212,G-11,69322,2,110.7,,2,5,1,6,934,,
-4446,200801,88,212,G-11,69322,2,153.7,,2,2,1,5,2196,,
-4446,200801,88,212,G-11,69322,2,102.8,,2,2,1,6,834,,
-4446,200801,88,212,G-11,69322,2,117.7,,2,5,1,5,1046,,
-4446,200801,88,212,G-11,69322,2,95,,2,4,1,2,646,,
-4447,200801,88,213,F-11,69322,2,106.1,,2,3,1,6,946,,
-4448,200801,88,214,E-11,69322,2,120.2,,2,5,1,6,1312,,
-4448,200801,88,214,E-11,69322,2,119,,2,2,2,5,1190,,
-4448,200801,88,214,E-11,69322,2,109.7,,2,2,1,6,1072,,
-4448,200801,88,214,E-11,69322,2,119.6,,2,2,1,6,1880,,
-4448,200801,88,214,E-11,69322,2,126.3,,2,2,1,5,1440,,
-4448,200801,88,214,E-11,69322,2,126.3,,2,2,1,5,1482,,
-4448,200801,88,214,E-11,69322,2,126.9,,2,2,1,5,1466,,
-4448,200801,88,214,E-11,69322,2,104.3,,2,2,1,5,840,,
-4449,200801,88,215,D-10,69322,2,91.4,,2,0,0,0,622,,
-4449,200801,88,215,D-10,69322,2,124.6,,2,2,1,6,1330,,
-4449,200801,88,215,D-10,69322,2,129.5,,2,2,1,6,1590,,
-4449,200801,88,215,D-10,69322,2,119,,2,2,1,5,1140,,
-4449,200801,88,215,D-10,69322,2,108.4,,2,3,1,5,928,,
-4449,200801,88,215,D-10,69322,2,107.3,,2,2,1,6,1010,,
-4449,200801,88,215,D-10,69322,2,111.9,,2,2,1,5,1086,,
-4449,200801,88,215,D-10,69322,2,108,,2,2,1,6,1006,,
-4450,200801,88,216,E-10,69322,2,126.3,,2,2,1,5,1500,,
-4450,200801,88,216,E-10,69322,2,134.2,,2,5,1,6,1540,,
-4450,200801,88,216,E-10,69322,2,112.9,,2,5,1,5,1108,,
-4450,200801,88,216,E-10,69322,2,107.6,,2,2,1,5,1020,,
-4450,200801,88,216,E-10,69322,2,132.4,,2,2,1,5,1604,,
-4450,200801,88,216,E-10,69322,2,128.6,,2,2,1,6,1582,,
-4450,200801,88,216,E-10,69322,2,100.4,,2,5,1,5,858,,
-4450,200801,88,216,E-10,69322,2,112,,2,2,1,5,1064,,
-4451,200801,88,217,F-10,69322,2,131.7,,2,2,1,5,1612,,
-4451,200801,88,217,F-10,69322,2,138.5,,2,2,1,5,1676,,
-4452,200801,88,218,F-09,69322,2,105.2,,2,2,1,5,862,,
-4452,200801,88,218,F-09,69322,2,100.9,,2,2,1,5,862,,
-4158,200801,88,74,K-02,69322,1,151.8,,2,,,,2758,45.6,
-4096,200801,89,11,F-13,69322,2,94.7,,3,6,2,6,750,,
-4096,200801,89,11,F-13,69322,2,106,,3,6,2,3,938,,
-4096,200801,89,11,F-13,69322,2,99.2,,3,0,4,1,824,,
-4096,200801,89,11,F-13,69322,2,99.7,,3,6,2,5,840,,
-4096,200801,89,11,F-13,69322,2,113.7,,3,0,4,1,1122,,
-4101,200801,89,16,K-12,69322,2,109.7,,4,6,2,4,1016,,
-4105,200801,89,20,H-10,69322,2,124,,3,0,4,1,1398,,
-4105,200801,89,20,H-10,69322,2,93.6,,2,0,0,0,532,,
-4105,200801,89,20,H-10,69322,2,104.1,,2,5,1,4,794,,
-4105,200801,89,20,H-10,69322,2,102,,2,5,1,5,730,,
-4105,200801,89,20,H-10,69322,2,119.6,,3,0,4,1,1276,,
-4105,200801,89,20,H-10,69322,2,131.1,,3,0,4,1,1554,,
-4105,200801,89,20,H-10,69322,2,103,,2,5,1,4,840,,
-4105,200801,89,20,H-10,69322,2,101.4,,2,2,1,5,828,,
-4105,200801,89,20,H-10,69322,2,104.8,,3,0,4,1,910,,
-4106,200801,89,21,G-10,69322,2,102,,2,5,1,5,780,,
-4106,200801,89,21,G-10,69322,2,102,,2,2,1,5,860,,
-4106,200801,89,21,G-10,69322,2,97.9,,2,5,1,5,714,,
-4106,200801,89,21,G-10,69322,2,92.7,,2,3,1,5,602,,
-4106,200801,89,21,G-10,69322,2,91.8,,3,0,4,1,674,,
-4106,200801,89,21,G-10,69322,2,92.8,,2,2,1,5,566,,
-4106,200801,89,21,G-10,69322,2,133,,4,6,2,5,1602,,
-4106,200801,89,21,G-10,69322,2,100,,2,3,1,5,764,,
-4106,200801,89,21,G-10,69322,2,99.7,,2,3,1,5,722,,
-4106,200801,89,21,G-10,69322,2,94.7,,2,3,1,5,654,,
-4106,200801,89,21,G-10,69322,2,108.7,,2,0,4,1,976,,
-4108,200801,89,23,E-10,69322,2,130.2,,3,0,4,1,1652,,
-4108,200801,89,23,E-10,69322,2,96.6,,3,0,4,1,818,,
-4108,200801,89,23,E-10,69322,2,128.9,,3,0,4,1,1630,,
-4108,200801,89,23,E-10,69322,2,100.5,,2,5,1,5,810,,
-4130,200801,89,45,J-06,69322,2,137.8,,3,0,4,1,1962,,
-4128,200801,89,43,H-06,69322,2,133.9,,2,2,1,2,1868,,
-4131,200801,89,46,K-06,69322,2,97.8,,2,3,1,4,718,,
-4131,200801,89,46,K-06,69322,2,116.9,,3,0,4,1,1174,,
-4131,200801,89,46,K-06,69322,2,133,,3,6,2,5,1698,,
-4138,200801,89,53,K-05,69322,2,97.5,,0,0,4,1,858,,
-4231,200801,89,70,J-04,69322,1,142,,3,,,,2194,,
-4232,200801,89,72,J-03,69322,1,113.2,,2,,,,1164,,
-4233,200801,89,74,K-03,69322,2,112.4,,1,5,1,5,1038,,
-4234,200801,89,75,K-04,69322,1,114,,2,,,,1104,,
-4087,200801,89,2,H-16,69322,2,118.1,,2,6,2,5,1284,,
-4088,200801,89,3,I-16,69322,2,124.5,,4,6,2,6,1580,,
-4092,200801,89,7,I-14,69322,1,90.1,,2,,,,576,,
-4092,200801,89,7,I-14,69322,1,106.8,,3,,,,996,,
-4092,200801,89,7,I-14,69322,1,122.6,,3,,,,1426,,
-4092,200801,89,7,I-14,69322,2,86.9,,3,6,2,2,520,,
-4094,200801,89,9,G-14,69322,2,130.4,,3,6,2,6,1806,,
-4094,200801,89,9,G-14,69322,2,118.7,,3,6,2,4,1250,,
-4094,200801,89,9,G-14,69322,2,114.8,,4,0,4,1,1176,,
-4094,200801,89,9,G-14,69322,2,122.9,,3,0,4,1,1382,,
-4094,200801,89,9,G-14,69322,2,100.6,,3,0,4,1,774,,
-4094,200801,89,9,G-14,69322,2,114.8,,3,0,4,1,1162,,
-4094,200801,89,9,G-14,69322,2,134.6,,4,6,2,6,1972,,
-4095,200801,89,10,F-14,69322,2,138.2,,3,0,4,1,1892,,
-4095,200801,89,10,F-14,69322,2,126,,3,0,4,1,1542,,
-4095,200801,89,10,F-14,69322,2,127.3,,3,6,2,5,1638,,
-4095,200801,89,10,F-14,69322,2,137.2,,4,0,4,1,1878,,
-4095,200801,89,10,F-14,69322,2,116.4,,3,0,4,1,1098,,
-4095,200801,89,10,F-14,69322,2,120.5,,3,0,4,1,1162,,
-4095,200801,89,10,F-14,69322,2,131.7,,3,6,2,6,1720,,
-4093,200801,89,8,H-14,69322,2,131.7,,3,6,2,5,1750,,
-4093,200801,89,8,H-14,69322,2,116.7,,3,6,2,6,1500,,
-4093,200801,89,8,H-14,69322,2,107.4,,3,6,2,5,1036,,
-4093,200801,89,8,H-14,69322,2,120.6,,3,6,2,5,1440,,
-4093,200801,89,8,H-14,69322,2,89.8,,3,6,2,5,678,,
-4093,200801,89,8,H-14,69322,2,139,,3,6,2,6,1990,,
-4093,200801,89,8,H-14,69322,2,100.1,,3,6,2,5,810,,
-4093,200801,89,8,H-14,69322,2,99.2,,3,6,2,5,812,,
-4093,200801,89,8,H-14,69322,2,86.8,,3,6,2,6,570,,
-4096,200801,89,11,F-13,69322,2,85.9,,2,2,1,4,456,,
-4096,200801,89,11,F-13,69322,2,104.2,,3,6,2,5,940,,
-4041,200801,88,11,F-12,69322,2,97.6,,2,3,1,5,748,,
-4041,200801,88,11,F-12,69322,2,91.9,,3,6,2,5,686,,
-4042,200801,88,12,E-12,69322,2,122.6,,3,0,4,1,1284,,
-4042,200801,88,12,E-12,69322,2,138.7,,3,0,4,1,1844,,
-4042,200801,88,12,E-12,69322,2,120.5,,3,0,4,1,1266,,
-4042,200801,88,12,E-12,69322,2,139.6,,3,0,4,1,1962,,
-4042,200801,88,12,E-12,69322,2,139.1,,3,0,4,1,1900,,
-4042,200801,88,12,E-12,69322,2,148.6,,3,6,2,6,2520,,
-4042,200801,88,12,E-12,69322,2,119.8,,3,6,2,6,1460,,
-4042,200801,88,12,E-12,69322,2,145.3,,3,6,2,6,2316,,
-4042,200801,88,12,E-12,69322,2,147.5,,3,6,2,6,2124,,
-4042,200801,88,12,E-12,69322,2,152.3,,3,6,2,6,2284,,
-4043,200801,88,14,E-11,69322,2,135.7,,3,0,4,1,1734,,
-4043,200801,88,14,E-11,69322,2,127.6,,3,0,4,1,1650,,
-4043,200801,88,14,E-11,69322,2,133.7,,3,0,4,1,1700,,
-4043,200801,88,14,E-11,69322,2,91.7,,3,0,4,1,670,,
-4043,200801,88,14,E-11,69322,2,131.1,,3,0,4,1,1544,,
-4043,200801,88,14,E-11,69322,2,97.3,,3,0,4,1,712,,
-4043,200801,88,14,E-11,69322,2,118.6,,3,0,4,1,1288,,
-4043,200801,88,14,E-11,69322,2,100.6,,3,0,4,1,852,,
-4044,200801,88,15,F-11,69322,2,99.2,,2,2,1,5,684,,
-4044,200801,88,15,F-11,69322,2,100.4,,2,2,1,6,814,,
-4044,200801,88,15,F-11,69322,2,107.5,,2,2,1,5,1004,,
-4044,200801,88,15,F-11,69322,2,90,,2,2,1,5,556,,
-4044,200801,88,15,F-11,69322,2,88.2,,2,0,0,0,550,,
-4044,200801,88,15,F-11,69322,2,105.5,,2,3,1,5,974,,
-4044,200801,88,15,F-11,69322,2,100.1,,2,3,1,5,898,,
-4044,200801,88,15,F-11,69322,2,103.6,,2,2,1,5,734,,
-4045,200801,88,16,G-11,69322,2,112.7,,3,0,4,1,1234,,
-4045,200801,88,16,G-11,69322,2,98.1,,2,2,1,5,734,,
-4045,200801,88,16,G-11,69322,2,100.9,,2,3,1,5,708,,
-4045,200801,88,16,G-11,69322,2,93.9,,2,3,1,5,612,,
-4045,200801,88,16,G-11,69322,2,118.4,,2,3,1,5,1240,,
-4045,200801,88,16,G-11,69322,2,90,,2,0,0,0,532,,
-4045,200801,88,16,G-11,69322,2,89.2,,2,0,0,0,492,,
-4045,200801,88,16,G-11,69322,2,84.7,,2,0,0,0,438,,
-4045,200801,88,16,G-11,69322,2,82.5,,2,3,1,5,406,,
-4046,200801,88,17,H-11,69322,2,74.3,,2,0,0,0,278,,
-4046,200801,88,17,H-11,69322,2,84.6,,2,0,0,0,414,,
-4046,200801,88,17,H-11,69322,2,92.9,,2,0,0,0,566,,
-4046,200801,88,17,H-11,69322,2,82.5,,2,0,0,0,440,,
-4046,200801,88,17,H-11,69322,2,83.8,,2,0,0,0,576,,
-4046,200801,88,17,H-11,69322,2,118.1,,2,0,4,1,1174,,
-4046,200801,88,17,H-11,69322,2,121.9,,2,6,2,6,1148,,
-4047,200801,88,18,I-11,69322,2,99.7,,2,3,1,5,716,,
-4047,200801,88,18,I-11,69322,2,97,,2,3,1,5,630,,
-4047,200801,88,18,I-11,69322,2,124.4,,3,6,2,4,1502,,
-4047,200801,88,18,I-11,69322,2,95.9,,3,6,2,6,678,,
-4047,200801,88,18,I-11,69322,2,93.4,,3,6,2,6,726,,
-4047,200801,88,18,I-11,69322,2,134.1,,3,0,4,1,1713,,
-4047,200801,88,18,I-11,69322,2,117.6,,3,6,2,5,1246,,
-4047,200801,88,18,I-11,69322,2,98.6,,3,0,4,1,784,,
-4047,200801,88,18,I-11,69322,2,117.4,,3,0,4,1,1270,,
-4047,200801,88,18,I-11,69322,2,131.7,,3,0,4,1,1544,,
-4048,200801,88,22,J-11,69322,2,105.1,,2,3,1,6,818,,
-4048,200801,88,22,J-11,69322,2,81.4,,2,0,0,0,378,,
-4048,200801,88,22,J-11,69322,2,86.4,,2,0,0,0,470,,
-4048,200801,88,22,J-11,69322,2,84.5,,2,2,1,5,418,,
-4048,200801,88,22,J-11,69322,2,81.7,,2,0,0,0,368,,
-4048,200801,88,22,J-11,69322,2,80.1,,2,0,0,0,380,,
-4048,200801,88,22,J-11,69322,2,90.2,,2,2,1,5,508,,
-4048,200801,88,22,J-11,69322,2,86.3,,3,6,2,5,530,,
-4048,200801,88,22,J-11,69322,2,78.5,,2,0,0,0,338,,
-4049,200801,88,23,I-10,69322,2,124.8,,3,6,2,6,1500,,
-4049,200801,88,23,I-10,69322,2,124.6,,3,0,4,1,1456,,
-4049,200801,88,23,I-10,69322,2,118.3,,3,6,2,6,1390,,
-4049,200801,88,23,I-10,69322,2,103.7,,2,3,1,5,858,,
-4049,200801,88,23,I-10,69322,2,96.1,,3,0,4,1,762,,
-4049,200801,88,23,I-10,69322,2,130.8,,3,6,2,5,1702,,
-4049,200801,88,23,I-10,69322,2,118.2,,3,0,4,1,1320,,
-4049,200801,88,23,I-10,69322,2,112,,3,6,2,5,1022,,
