"","ACCESS_ID","HAULJOIN","CRUISE","VESSEL","HAUL","GIS_STATION","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","CHELA_HEIGHT","COMMENTS","YEAR","log.width","log.weight","Cooks_D","SC"
"578",1706,-8175,201101,162,174,"S-22",68580,1,NA,37.1,2,NA,NA,NA,20,6,"","2011",3.61361696961339,2.99573227355399,5.82260027067413e-05,"NS"
"579",NA,-9592,201202,162,5,"CH30-B02",68580,1,NA,37.1,2,NA,NA,NA,18,3.8,"","2012",3.61361696961339,2.89037175789616,0.000141749859231779,"NS"
"580",NA,-9605,201202,162,18,"CH30-D02",68580,1,NA,37.1,2,NA,NA,NA,18,5.7,"","2012",3.61361696961339,2.89037175789616,0.000141749859231779,"NS"
"582",NA,-9605,201202,162,18,"CH30-D02",68580,1,NA,37.1,2,NA,NA,NA,20,5.4,"","2012",3.61361696961339,2.99573227355399,5.82260027067413e-05,"NS"
"585",268,-11589,200601,88,101,"Q-22",68580,1,NA,37.2,2,NA,NA,NA,18,5.5,"","2006",3.6163087612791,2.89037175789616,0.000179363504454537,"NS"
"587",NA,-14587,201501,162,181,"V-25",68580,1,NA,37.2,2,NA,NA,NA,18,4.4,"","2015",3.6163087612791,2.89037175789616,0.000179363504454537,"NS"
"588",269,-11589,200601,88,101,"Q-22",68580,1,NA,37.3,2,NA,NA,NA,18,4.8,"","2006",3.61899332664977,2.89037175789616,0.000220974011033555,"NS"
"589",5339,-5404,200901,88,142,"S-23",68580,1,NA,37.3,2,NA,NA,NA,20,5.2,"","2009",3.61899332664977,2.99573227355399,2.06049393631628e-05,"NS"
"601",5432,-5669,200901,88,176,"U-26",68580,1,NA,37.5,2,NA,NA,NA,22,5,"","2009",3.62434093297637,3.09104245335832,0.000358742597690756,"NS"
"602",678,-7945,201101,89,108,"J-19",68580,1,NA,37.5,2,NA,NA,NA,20,6.7,"","2011",3.62434093297637,2.99573227355399,2.26659375590413e-06,"NS"
"603",NA,-8710,201201,162,154,"P-24",68580,1,NA,37.5,2,NA,NA,NA,20,NA,"","2012",3.62434093297637,2.99573227355399,2.26659375590413e-06,"NS"
"611",3247,-3777,200701,89,175,"U-25",68580,1,NA,37.6,2,NA,NA,NA,19,5.7,"","2007",3.62700405039585,2.94443897916644,8.72615483698574e-05,"NS"
"615",NA,-10153,201301,89,127,"O-20",68580,1,NA,37.7,2,NA,NA,NA,20,5.5,"","2013",3.62966009445396,2.99573227355399,2.16566067941075e-06,"NS"
"616",NA,-9605,201202,162,18,"CH30-D02",68580,1,NA,37.7,2,NA,NA,NA,18,5.7,"","2012",3.62966009445396,2.89037175789616,0.000424983610268645,"NS"
"618",1234,-11364,200601,134,112,"K-19",68580,1,NA,37.8,2,NA,NA,NA,18,NA,"","2006",3.63230910262554,2.89037175789616,0.000484799940208,"NS"
"621",NA,-10203,201301,89,159,"PO2524",68580,1,NA,37.8,2,NA,NA,NA,18,5.4,"","2013",3.63230910262554,2.89037175789616,0.000484799940208,"NS"
"622",NA,-10229,201301,162,170,"U-28",68580,1,NA,37.8,2,NA,NA,NA,20,6.2,"","2013",3.63230910262554,2.99573227355399,8.63926353901615e-06,"NS"
"623",NA,-9607,201202,162,20,"CH30-C01",68580,1,NA,37.8,2,NA,NA,NA,20,5.6,"","2012",3.63230910262554,2.99573227355399,8.63926353901615e-06,"NS"
"629",NA,-10248,201301,89,165,"R-25",68580,1,NA,37.9,2,NA,NA,NA,20,5.7,"","2013",3.63495111208838,2.99573227355399,1.92994572250053e-05,"NS"
"630",NA,-9588,201202,162,1,"CH30-B01",68580,1,NA,37.9,2,NA,NA,NA,20,6,"","2012",3.63495111208838,2.99573227355399,1.92994572250053e-05,"NS"
"631",NA,-9613,201202,162,26,"CH30-E02",68580,1,NA,37.9,2,NA,NA,NA,20,6,"","2012",3.63495111208838,2.99573227355399,1.92994572250053e-05,"NS"
"634",1569,1063300,200101,89,138,"U-21",68580,1,NA,38,2,NA,NA,NA,22,NA,"","2001",3.63758615972639,3.09104245335832,0.000127904498694515,"NS"
"635",1571,1063280,200101,89,139,"U-23",68580,1,NA,38,2,NA,NA,NA,22,NA,"","2001",3.63758615972639,3.09104245335832,0.000127904498694515,"NS"
"636",1573,1063280,200101,89,139,"U-23",68580,1,NA,38,2,NA,NA,NA,22,NA,"","2001",3.63758615972639,3.09104245335832,0.000127904498694515,"NS"
"637",1574,1063280,200101,89,139,"U-23",68580,1,NA,38,2,NA,NA,NA,22,NA,"","2001",3.63758615972639,3.09104245335832,0.000127904498694515,"NS"
"639",3216,-3775,200701,89,173,"S-25",68580,1,NA,38,2,NA,NA,NA,19.5,5.3,"","2007",3.63758615972639,2.9704144655697,0.000107890426028022,"NS"
"643",3440,-7163,201002,162,10,"Y-23",68580,1,NA,38,2,NA,NA,NA,20,5.7,"EBS Northern Extension","2010",3.63758615972639,2.99573227355399,3.40273103391663e-05,"NS"
"645",NA,-9225,201201,162,209,"V-26",68580,1,NA,38,2,NA,NA,NA,22,NA,"","2012",3.63758615972639,3.09104245335832,0.000127904498694515,"NS"
"648",1503,-11432,200601,134,180,"X-24",68580,1,NA,38.1,2,NA,NA,NA,18,5,"","2006",3.64021428213266,2.89037175789616,0.000683641218201345,"NS"
"654",5280,-5360,200901,88,98,"Q-19",68580,1,NA,38.2,2,NA,NA,NA,22,5.9,"","2009",3.64283551561253,3.09104245335832,6.97960065257682e-05,"NS"
"655",NA,-10088,201301,89,96,"I-19",68580,1,NA,38.2,2,NA,NA,NA,20,4.5,"","2013",3.64283551561253,2.99573227355399,7.52225851609036e-05,"NS"
"657",NA,-19425,201901,94,183,"N-30",68580,1,NA,38.2,2,NA,NA,NA,22,5.6,"","2019",3.64283551561253,3.09104245335832,6.97960065257682e-05,"NS"
"659",5429,-5669,200901,88,176,"U-26",68580,1,NA,38.3,2,NA,NA,NA,20,4.7,"","2009",3.6454498961866,2.99573227355399,0.000101464324310154,"NS"
"660",3407,-7161,201002,162,8,"ZZ-24",68580,1,NA,38.3,2,NA,NA,NA,20,6.4,"EBS Northern Extension","2010",3.6454498961866,2.99573227355399,0.000101464324310154,"NS"
"666",NA,-9223,201201,162,207,"U-25",68580,1,NA,38.3,2,NA,NA,NA,22,NA,"","2012",3.6454498961866,3.09104245335832,4.75719588129955e-05,"NS"
"667",NA,-9605,201202,162,18,"CH30-D02",68580,1,NA,38.3,2,NA,NA,NA,20,5.9,"","2012",3.6454498961866,2.99573227355399,0.000101464324310154,"NS"
"669",285,-11590,200601,88,102,"P-20",68580,1,NA,38.4,2,NA,NA,NA,20,4.8,"","2006",3.64805745959368,2.99573227355399,0.000131322269341798,"NS"
"670",3260,-3780,200701,89,178,"V-27",68580,1,NA,38.4,2,NA,NA,NA,21,5.7,"","2007",3.64805745959368,3.04452243772342,7.84903210119232e-06,"NS"
"672",3362,-7157,201002,162,4,"X-26",68580,1,NA,38.4,2,NA,NA,NA,20,6,"EBS Northern Extension","2010",3.64805745959368,2.99573227355399,0.000131322269341798,"NS"
"675",NA,-9612,201202,162,25,"CH30-E01",68580,1,NA,38.4,2,NA,NA,NA,20,5.7,"","2012",3.64805745959368,2.99573227355399,0.000131322269341798,"NS"
"676",NA,-9620,201202,162,33,"CH30-G03",68580,1,NA,38.4,2,NA,NA,NA,20,6.3,"","2012",3.64805745959368,2.99573227355399,0.000131322269341798,"NS"
"677",NA,-14579,201501,162,173,"R-22",68580,1,NA,38.4,2,NA,NA,NA,22,6.3,"","2015",3.64805745959368,3.09104245335832,2.97409076545389e-05,"NS"
"678",NA,-16986,201701,162,137,"R-23",68580,1,NA,38.4,2,NA,NA,NA,22,38.3,"","2017",3.64805745959368,3.09104245335832,2.97409076545389e-05,"NS"
"679",5492,-5684,200901,88,191,"N-29",68580,1,NA,38.5,2,NA,NA,NA,24,4.8,"","2009",3.65065824129374,3.17805383034795,0.000376813618452426,"NS"
"681",NA,-9222,201201,162,206,"T-25",68580,1,NA,38.5,2,NA,NA,NA,22,NA,"","2012",3.65065824129374,3.09104245335832,1.61855397596369e-05,"NS"
"683",NA,-17005,201701,94,186,"T-25",68580,1,NA,38.5,2,NA,NA,NA,25,5.6,"","2017",3.65065824129374,3.2188758248682,0.00070922821257653,"NS"
"685",3267,-3784,200701,89,182,"T-26",68580,1,NA,38.6,2,NA,NA,NA,22,5.7,"","2007",3.65325227647079,3.09104245335832,6.79091981347374e-06,"NS"
"688",NA,-10229,201301,162,170,"U-28",68580,1,NA,38.6,2,NA,NA,NA,22,6.3,"","2013",3.65325227647079,3.09104245335832,6.79091981347374e-06,"NS"
"689",NA,-9595,201202,162,8,"CH30-C03",68580,1,NA,38.6,2,NA,NA,NA,24,6,"","2012",3.65325227647079,3.17805383034795,0.00032194419519878,"NS"
"692",3217,-3775,200701,89,173,"S-25",68580,1,NA,38.7,2,NA,NA,NA,21,5.9,"","2007",3.65583960003574,3.04452243772342,4.85859619609907e-05,"NS"
"695",NA,-16987,201701,162,138,"S-22",68580,1,NA,38.7,2,NA,NA,NA,20,NA,"","2017",3.65583960003574,2.99573227355399,0.000241534399828594,"NS"
"696",1504,-11432,200601,134,180,"X-24",68580,1,NA,38.8,2,NA,NA,NA,22,5.7,"","2006",3.65842024662923,3.09104245335832,3.58149748251214e-08,"NS"
"697",5489,-5684,200901,88,191,"N-29",68580,1,NA,38.8,2,NA,NA,NA,22,4.9,"","2009",3.65842024662923,3.09104245335832,3.58149748251214e-08,"NS"
"698",NA,-8992,201201,89,150,"S-24",68580,1,NA,38.8,2,NA,NA,NA,24,NA,"","2012",3.65842024662923,3.17805383034795,0.000226346952483165,"NS"
"701",NA,-14721,201501,94,167,"S-26",68580,1,NA,38.8,2,NA,NA,NA,22,6.2,"","2015",3.65842024662923,3.09104245335832,3.58149748251214e-08,"NS"
"702",NA,-9715,201202,162,89,"CH30-N01",68580,1,NA,38.8,2,NA,NA,NA,20,6.1,"","2012",3.65842024662923,2.99573227355399,0.000284809330196199,"NS"
"705",3246,-3777,200701,89,175,"U-25",68580,1,NA,38.9,2,NA,NA,NA,21.5,6,"","2007",3.6609942506244,3.06805293513362,3.11253744183628e-05,"NS"
"709",NA,-14587,201501,162,181,"V-25",68580,1,NA,38.9,2,NA,NA,NA,24,6.3,"","2015",3.6609942506244,3.17805383034795,0.000185382420047328,"NS"
"710",NA,-9601,201202,162,14,"CH30-C04",68580,1,NA,38.9,2,NA,NA,NA,20,6.1,"","2012",3.6609942506244,2.99573227355399,0.000331187507114889,"NS"
"711",NA,-9601,201202,162,14,"CH30-C04",68580,1,NA,38.9,2,NA,NA,NA,22,6.2,"","2012",3.6609942506244,3.09104245335832,2.45696603512348e-06,"NS"
"716",1570,1063300,200101,89,138,"U-21",68580,1,NA,39,2,NA,NA,NA,22,NA,"","2001",3.66356164612965,3.09104245335832,8.60205486442296e-06,"NS"
"717",1572,1063280,200101,89,139,"U-23",68580,1,NA,39,2,NA,NA,NA,22,NA,"","2001",3.66356164612965,3.09104245335832,8.60205486442296e-06,"NS"
"718",1575,1063280,200101,89,139,"U-23",68580,1,NA,39,2,NA,NA,NA,22,NA,"","2001",3.66356164612965,3.09104245335832,8.60205486442296e-06,"NS"
"719",1576,1063280,200101,89,139,"U-23",68580,1,NA,39,2,NA,NA,NA,22,NA,"","2001",3.66356164612965,3.09104245335832,8.60205486442296e-06,"NS"
"720",1577,1063280,200101,89,139,"U-23",68580,1,NA,39,2,NA,NA,NA,22,NA,"","2001",3.66356164612965,3.09104245335832,8.60205486442296e-06,"NS"
"721",1579,1063281,200101,89,140,"T-23",68580,1,NA,39,2,NA,NA,NA,24,NA,"","2001",3.66356164612965,3.17805383034795,0.000148820032855981,"NS"
"722",1580,1063300,200101,89,138,"U-21",68580,1,NA,39,2,NA,NA,NA,24,NA,"","2001",3.66356164612965,3.17805383034795,0.000148820032855981,"NS"
"725",499,-11660,200601,88,172,"W-22",68580,1,NA,39,2,NA,NA,NA,20,5.8,"","2006",3.66356164612965,2.99573227355399,0.000380572774779252,"NS"
"726",3233,-3776,200701,89,174,"T-25",68580,1,NA,39,2,NA,NA,NA,20,5.8,"","2007",3.66356164612965,2.99573227355399,0.000380572774779252,"NS"
"728",NA,-10161,201301,89,135,"K-22",68580,1,NA,39,2,NA,NA,NA,22,6.1,"","2013",3.66356164612965,3.09104245335832,8.60205486442296e-06,"NS"
"731",NA,-14798,201501,162,182,"V-26",68580,1,NA,39,2,NA,NA,NA,24,6.2,"","2015",3.66356164612965,3.17805383034795,0.000148820032855981,"NS"
"736",5444,-5672,200901,88,179,"V-28",68580,1,NA,39.1,2,NA,NA,NA,20,5.5,"","2009",3.66612246699132,2.99573227355399,0.000432871031645921,"NS"
"737",NA,-10256,201301,89,173,"V-28",68580,1,NA,39.1,2,NA,NA,NA,24,6.1,"","2013",3.66612246699132,3.17805383034795,0.00011654721389726,"NS"
"739",NA,-14587,201501,162,181,"V-25",68580,1,NA,39.1,2,NA,NA,NA,22,6.1,"","2015",3.66612246699132,3.09104245335832,1.83674064423701e-05,"NS"
"747",3431,-7162,201002,162,9,"ZZ-23",68580,1,NA,39.2,2,NA,NA,NA,22,6.4,"EBS Northern Extension","2010",3.66867674679642,3.09104245335832,3.16514773404096e-05,"NS"
"748",NA,-8991,201201,89,149,"R-24",68580,1,NA,39.2,2,NA,NA,NA,22,NA,"","2012",3.66867674679642,3.09104245335832,3.16514773404096e-05,"NS"
"754",NA,-10203,201301,89,159,"PO2524",68580,1,NA,39.3,2,NA,NA,NA,22,4.8,"","2013",3.67122451887522,3.09104245335832,4.83548173094174e-05,"NS"
"760",NA,-17058,201701,94,213,"U-26",68580,1,NA,39.3,2,NA,NA,NA,25,6.4,"","2017",3.67122451887522,3.2188758248682,0.000226658516076727,"NS"
"761",490,-11659,200601,88,171,"V-22",68580,1,NA,39.4,2,NA,NA,NA,22,6.1,"","2006",3.67376581630389,3.09104245335832,6.83800315843177e-05,"NS"
"775",NA,-17051,201701,94,208,"T-28",68580,1,NA,39.4,2,NA,NA,NA,25,5.6,"","2017",3.67376581630389,3.2188758248682,0.000186763595342493,"NS"
"777",NA,-9639,201202,162,52,"CH30-J04",68580,1,NA,39.5,2,NA,NA,NA,24,5.9,"","2012",3.67630067190708,3.17805383034795,2.81775765775212e-05,"NS"
"781",2031,-6878,201001,162,189,"PO2423",68580,1,NA,39.6,2,NA,NA,NA,24,6.2,"","2010",3.67882911826043,3.17805383034795,1.57408924880328e-05,"NS"
"784",3296,-6933,201001,162,243,"U-28",68580,1,NA,39.6,2,NA,NA,NA,22,6.1,"","2010",3.67882911826043,3.09104245335832,0.000118016560142579,"NS"
"787",NA,-10230,201301,162,171,"T-28",68580,1,NA,39.6,2,NA,NA,NA,24,6.3,"","2013",3.67882911826043,3.17805383034795,1.57408924880328e-05,"NS"
"792",5431,-5669,200901,88,176,"U-26",68580,1,NA,39.7,2,NA,NA,NA,24,5.6,"","2009",3.68135118769314,3.17805383034795,6.96394239795274e-06,"NS"
"793",5485,-5683,200901,88,190,"N-30",68580,1,NA,39.7,2,NA,NA,NA,26,5.5,"","2009",3.68135118769314,3.25809653802148,0.00026362807041833,"NS"
"797",NA,-14724,201501,94,170,"U-27",68580,1,NA,39.7,2,NA,NA,NA,24,6.4,"","2015",3.68135118769314,3.17805383034795,6.96394239795274e-06,"NS"
"798",NA,-9592,201202,162,5,"CH30-B02",68580,1,NA,39.7,2,NA,NA,NA,22,6.2,"","2012",3.68135118769314,3.09104245335832,0.000147443032807633,"NS"
"801",NA,-16987,201701,162,138,"S-22",68580,1,NA,39.7,2,NA,NA,NA,24,NA,"","2017",3.68135118769314,3.17805383034795,6.96394239795274e-06,"NS"
"804",3220,-3775,200701,89,173,"S-25",68580,1,NA,39.8,2,NA,NA,NA,21.5,5.7,"","2007",3.68386691229039,3.06805293513362,0.000299366450530455,"NS"
"806",5430,-5669,200901,88,176,"U-26",68580,1,NA,39.8,2,NA,NA,NA,26,5.8,"","2009",3.68386691229039,3.25809653802148,0.000221261526061609,"NS"
"810",NA,-10255,201301,89,172,"V-27",68580,1,NA,39.8,2,NA,NA,NA,24,6.6,"","2013",3.68386691229039,3.17805383034795,1.74900354305048e-06,"NS"
"822",NA,-9588,201202,162,1,"CH30-B01",68580,1,NA,39.9,2,NA,NA,NA,26,6.4,"","2012",3.68637632389582,3.25809653802148,0.000182933702072705,"NS"
"824",NA,-9620,201202,162,33,"CH30-G03",68580,1,NA,39.9,2,NA,NA,NA,22,6.2,"","2012",3.68637632389582,3.09104245335832,0.000215064680869752,"NS"
"825",NA,-14563,201501,94,130,"O-23",68580,1,NA,39.9,2,NA,NA,NA,22,6.4,"","2015",3.68637632389582,3.09104245335832,0.000215064680869752,"NS"
"828",1568,1010764,200001,89,88,"N-18",68580,1,NA,40,2,NA,NA,NA,22,NA,"","2000",3.68887945411394,3.09104245335832,0.000253086382489975,"NS"
"829",1578,1010767,200001,89,91,"K-18",68580,1,NA,40,2,NA,NA,NA,24,NA,"","2000",3.68887945411394,3.17805383034795,1.62410377934481e-06,"NS"
"833",3250,-3778,200701,89,176,"V-25",68580,1,NA,40,2,NA,NA,NA,22.5,5.4,"","2007",3.68887945411394,3.11351530921037,0.000147113127494578,"NS"
"836",3428,-7162,201002,162,9,"ZZ-23",68580,1,NA,40,2,NA,NA,NA,22,6.2,"EBS Northern Extension","2010",3.68887945411394,3.09104245335832,0.000253086382489975,"NS"
"837",2015,-8171,201101,162,170,"S-24",68580,1,NA,40,2,NA,NA,NA,24,6.4,"","2011",3.68887945411394,3.17805383034795,1.62410377934481e-06,"NS"
"843",NA,-14502,201501,94,89,"M-19",68580,1,NA,40,2,NA,NA,NA,22,6.5,"","2015",3.68887945411394,3.09104245335832,0.000253086382489975,"NS"
"847",3361,-7157,201002,162,4,"X-26",68580,1,NA,40.1,2,NA,NA,NA,22,6.6,"EBS Northern Extension","2010",3.69137633431252,3.09104245335832,0.000293802726218596,"NS"
"848",3391,-7158,201002,162,5,"X-25",68580,1,NA,40.1,2,NA,NA,NA,23,6.4,"EBS Northern Extension","2010",3.69137633431252,3.13549421592915,9.38822960977913e-05,"NS"
"850",NA,-9715,201202,162,89,"CH30-N01",68580,1,NA,40.1,2,NA,NA,NA,24,6.1,"","2012",3.69137633431252,3.17805383034795,6.52842837019396e-06,"NS"
"855",NA,-10228,201301,162,169,"U-27",68580,1,NA,40.2,2,NA,NA,NA,24,6.6,"","2013",3.69386699562498,3.17805383034795,1.46232671669118e-05,"NS"
"856",NA,-9223,201201,162,207,"U-25",68580,1,NA,40.2,2,NA,NA,NA,26,NA,"","2012",3.69386699562498,3.25809653802148,9.11795806522078e-05,"NS"
"857",NA,-9223,201201,162,207,"U-25",68580,1,NA,40.2,2,NA,NA,NA,24,NA,"","2012",3.69386699562498,3.17805383034795,1.46232671669118e-05,"NS"
"858",NA,-9613,201202,162,26,"CH30-E02",68580,1,NA,40.2,2,NA,NA,NA,24,6.3,"","2012",3.69386699562498,3.17805383034795,1.46232671669118e-05,"NS"
"867",5478,-5679,200901,88,186,"P-32",68580,1,NA,40.3,2,NA,NA,NA,28,5.8,"","2009",3.69635146895264,3.3322045101752,0.000423833165996291,"NS"
"871",1695,-8173,201101,162,172,"R-23",68580,1,NA,40.3,2,NA,NA,NA,24,6.6,"","2011",3.69635146895264,3.17805383034795,2.58204243223401e-05,"NS"
"873",NA,-10202,201301,89,158,"O-25",68580,1,NA,40.3,2,NA,NA,NA,26,5.9,"","2013",3.69635146895264,3.25809653802148,6.80134904511916e-05,"NS"
"874",NA,-10255,201301,89,172,"V-27",68580,1,NA,40.3,2,NA,NA,NA,24,5.8,"","2013",3.69635146895264,3.17805383034795,2.58204243223401e-05,"NS"
"875",NA,-9224,201201,162,208,"V-25",68580,1,NA,40.3,2,NA,NA,NA,26,NA,"","2012",3.69635146895264,3.25809653802148,6.80134904511916e-05,"NS"
"877",NA,-9606,201202,162,19,"CH30-C02",68580,1,NA,40.3,2,NA,NA,NA,24,6.2,"","2012",3.69635146895264,3.17805383034795,2.58204243223401e-05,"NS"
"879",NA,-14502,201501,94,89,"M-19",68580,1,NA,40.3,2,NA,NA,NA,22,6.3,"","2015",3.69635146895264,3.09104245335832,0.000382992180099932,"NS"
"885",NA,-8991,201201,89,149,"R-24",68580,1,NA,40.4,2,NA,NA,NA,28,NA,"","2012",3.6988297849671,3.3322045101752,0.000370800044509282,"NS"
"887",NA,-10251,201301,89,168,"T-25",68580,1,NA,40.4,2,NA,NA,NA,22,6,"","2013",3.6988297849671,3.09104245335832,0.000431306044533848,"NS"
"888",NA,-9223,201201,162,207,"U-25",68580,1,NA,40.4,2,NA,NA,NA,24,NA,"","2012",3.6988297849671,3.17805383034795,4.00335094811835e-05,"NS"
"893",3235,-3776,200701,89,174,"T-25",68580,1,NA,40.5,2,NA,NA,NA,21.5,6,"","2007",3.70130197411249,3.06805293513362,0.000663431754319767,"NS"
"896",1681,-8169,201101,162,168,"R-25",68580,1,NA,40.5,2,NA,NA,NA,28,6.2,"","2011",3.70130197411249,3.3322045101752,0.000321732237541621,"NS"
"897",NA,-10228,201301,162,169,"U-27",68580,1,NA,40.5,2,NA,NA,NA,26,6.5,"","2013",3.70130197411249,3.25809653802148,3.22451926968321e-05,"NS"
"898",NA,-9603,201202,162,16,"CH30-D03",68580,1,NA,40.5,2,NA,NA,NA,24,6.4,"","2012",3.70130197411249,3.17805383034795,5.71779058929594e-05,"NS"
"903",NA,-10245,201301,89,162,"QP2423",68580,1,NA,40.6,2,NA,NA,NA,22,5.7,"","2013",3.70376806660769,3.09104245335832,0.000534986612437577,"NS"
"907",NA,-17060,201701,94,215,"V-25",68580,1,NA,40.6,2,NA,NA,NA,25,6,"","2017",3.70376806660769,3.2188758248682,4.22133508406144e-06,"NS"
"919",NA,-17059,201701,94,214,"U-25",68580,1,NA,40.7,2,NA,NA,NA,28,6.2,"","2017",3.70622809244855,3.3322045101752,0.000235108832206511,"NS"
"926",3517,-7168,201002,162,15,"U-24",68580,1,NA,40.8,2,NA,NA,NA,24,6,"EBS Northern Extension","2010",3.70868208141012,3.17805383034795,0.000125378745751833,"NS"
"927",NA,-10247,201301,89,164,"Q-25",68580,1,NA,40.8,2,NA,NA,NA,24,4.9,"","2013",3.70868208141012,3.17805383034795,0.000125378745751833,"NS"
"938",NA,-10145,201301,89,119,"L-19",68580,1,NA,40.9,2,NA,NA,NA,28,6.5,"","2013",3.71113006304876,3.3322045101752,0.000163213973890939,"NS"
"939",NA,-14587,201501,162,181,"V-25",68580,1,NA,40.9,2,NA,NA,NA,26,6.3,"","2015",3.71113006304876,3.25809653802148,4.60575263270578e-07,"NS"
"940",NA,-14570,201501,162,164,"P-25",68580,1,NA,40.9,2,NA,NA,NA,24,6.4,"","2015",3.71113006304876,3.17805383034795,0.000153436607917159,"NS"
"941",NA,-9595,201202,162,8,"CH30-C03",68580,1,NA,40.9,2,NA,NA,NA,28,5.2,"","2012",3.71113006304876,3.3322045101752,0.000163213973890939,"NS"
"944",1581,1010754,200001,89,78,"I-02",68580,1,NA,41,2,NA,NA,NA,26,NA,"","2000",3.71357206670431,3.25809653802148,2.95136507417887e-07,"NS"
"945",1582,1063369,200101,89,106,"J-19",68580,1,NA,41,2,NA,NA,NA,26,NA,"","2001",3.71357206670431,3.25809653802148,2.95136507417887e-07,"NS"
"946",1583,1063358,200101,89,93,"K-01",68580,1,NA,41,2,NA,NA,NA,26,NA,"","2001",3.71357206670431,3.25809653802148,2.95136507417887e-07,"NS"
"947",1584,1063368,200101,89,105,"K-19",68580,1,NA,41,2,NA,NA,NA,26,NA,"","2001",3.71357206670431,3.25809653802148,2.95136507417887e-07,"NS"
"948",1585,1063300,200101,89,138,"U-21",68580,1,NA,41,2,NA,NA,NA,26,NA,"","2001",3.71357206670431,3.25809653802148,2.95136507417887e-07,"NS"
"949",1588,1010832,200001,89,143,"T-26",68580,1,NA,41,2,NA,NA,NA,28,NA,"","2000",3.71357206670431,3.3322045101752,0.000132563619219767,"NS"
"954",3442,-7163,201002,162,10,"Y-23",68580,1,NA,41,2,NA,NA,NA,26,6.1,"EBS Northern Extension","2010",3.71357206670431,3.25809653802148,2.95136507417887e-07,"NS"
"955",3448,-7164,201002,162,11,"X-23",68580,1,NA,41,2,NA,NA,NA,24,6.7,"EBS Northern Extension","2010",3.71357206670431,3.17805383034795,0.000184028225618898,"NS"
"957",NA,-10230,201301,162,171,"T-28",68580,1,NA,41,2,NA,NA,NA,26,6.3,"","2013",3.71357206670431,3.25809653802148,2.95136507417887e-07,"NS"
"958",NA,-10230,201301,162,171,"T-28",68580,1,NA,41,2,NA,NA,NA,25,6.3,"","2013",3.71357206670431,3.2188758248682,4.79448696490469e-05,"NS"
"960",NA,-9589,201202,162,2,"CH30-A01",68580,1,NA,41,2,NA,NA,NA,22,6.1,"","2012",3.71357206670431,3.09104245335832,0.00076850339825982,"NS"
"961",NA,-9592,201202,162,5,"CH30-B02",68580,1,NA,41,2,NA,NA,NA,28,6.7,"","2012",3.71357206670431,3.3322045101752,0.000132563619219767,"NS"
"964",NA,-14572,201501,162,166,"P-24",68580,1,NA,41,2,NA,NA,NA,24,6.7,"","2015",3.71357206670431,3.17805383034795,0.000184028225618898,"NS"
"966",5344,-5406,200901,88,144,"S-25",68580,1,NA,41.1,2,NA,NA,NA,26,6.5,"","2009",3.71600812150219,3.25809653802148,3.07708277337549e-06,"NS"
"967",5466,-5676,200901,88,183,"S-31",68580,1,NA,41.1,2,NA,NA,NA,26,6.3,"","2009",3.71600812150219,3.25809653802148,3.07708277337549e-06,"NS"
"968",3295,-6933,201001,162,243,"U-28",68580,1,NA,41.1,2,NA,NA,NA,28,6.3,"","2010",3.71600812150219,3.3322045101752,0.000105327567637266,"NS"
"972",NA,-14499,201501,94,86,"P-19",68580,1,NA,41.1,2,NA,NA,NA,26,6.2,"","2015",3.71600812150219,3.25809653802148,3.07708277337549e-06,"NS"
"980",2097,-6884,201001,162,195,"PO2524",68580,1,NA,41.2,2,NA,NA,NA,26,6.7,"","2010",3.71843825635548,3.25809653802148,8.72686766593606e-06,"NS"
"981",3446,-7164,201002,162,11,"X-23",68580,1,NA,41.2,2,NA,NA,NA,28,6.8,"EBS Northern Extension","2010",3.71843825635548,3.3322045101752,8.14201582172595e-05,"NS"
"983",NA,-10228,201301,162,169,"U-27",68580,1,NA,41.2,2,NA,NA,NA,27,6.8,"","2013",3.71843825635548,3.29583686600433,9.89429568366418e-06,"NS"
"987",1715,-8177,201101,162,176,"S-26",68580,1,NA,41.2,2,NA,NA,NA,26,6.5,"","2011",3.71843825635548,3.25809653802148,8.72686766593606e-06,"NS"
"988",NA,-14727,201501,94,173,"S-28",68580,1,NA,41.2,2,NA,NA,NA,28,6.3,"","2015",3.71843825635548,3.3322045101752,8.14201582172595e-05,"NS"
"997",3278,-3785,200701,89,183,"S-26",68580,1,NA,41.3,2,NA,NA,NA,27,6,"","2007",3.72086249996699,3.29583686600433,3.74920647275049e-06,"NS"
"998",5490,-5684,200901,88,191,"N-29",68580,1,NA,41.3,2,NA,NA,NA,30,5.4,"","2009",3.72086249996699,3.40119738166216,0.000357538101225868,"NS"
"1002",NA,-9044,201201,162,205,"T-26",68580,1,NA,41.3,2,NA,NA,NA,28,NA,"","2012",3.72086249996699,3.3322045101752,6.07574137926816e-05,"NS"
"1003",NA,-9620,201202,162,33,"CH30-G03",68580,1,NA,41.3,2,NA,NA,NA,24,6.4,"","2012",3.72086249996699,3.17805383034795,0.000290267284329322,"NS"
"1012",1384,-11389,200601,134,137,"P-23",68580,1,NA,41.4,2,NA,NA,NA,24,6.4,"","2006",3.72328088083127,3.17805383034795,0.000330263317013274,"NS"
